https://www.instagram.com/p/DB2XpbjpTpn/,hashtags:,#pib,#mucbipollo,#cocina,#cocinaancestral
username,comment_id,text
manueleloygonzaleznovelo,18098713906764498,Cocine en base a tu receta y también hice uno con relleno negro y UFF quedaron deliciosos. Gracias por la receta
kimreyes_03,18043712261678390,AYUDENMEEEE Se precalienta el horno? Y cuanto tiempo se precalienta? Y las dos horas y media que tarda en hornearse a qué temperatura?
liche100pre,18147810505362751,Eso es todo Sokitoooo que lindo es recordar a los que ya no están con nosotros haciendo lo que les gustaba comer
cristhianalejandroake,18027580484625400,Soco tines la bendición de la jefa
gina3081,18290313694231906,Me gusta la olla 🫕
gina3081,17991333746580512,Ese colador es reliquia
lupita162310,18084677017519494,En lugar de Ricardo rojo ponle granos de achigote con manteca pones a calentar la manteca y le echa los granos de achiote y luego lo cuela sobre la masa y te van a quedar mucho más sabrosos que con el recado rojo ese es el original pip así se hace
megumikambayashi,18043981715507164,A cuántos grados el horno? Para precalentado y calentado
aliciacanto68,17955839642728490,"Te quedó muy bien se ve rico,saludos socotroco"
angeldavidchihernandez,18014816942382381,Peeo el pi es enterrado eso q isiste es un tamal horneado
josesoff,18344148091124862,"Mi buen Soco , que bonito ver cómo preparas el pib y escuchar lo lindo que recuerdas a Doña Gabi, 7años felizmente viviendo en Mérida soy venezolano y primera vez que veo como preparan el pib , con razón es tan rico lleva mucho amor saludos neneee"
karenrzb,18052603813757845,"Mae, entro con espelon y salió sin espelon . Que paso ??"
marbellamatosku,18254172148269362,hay que pasarle la receta original yucateca
adavazquezl,18271738024221906,"par el próximo usa las a semillitas de achiote las hierves añ con un poco de manteca de cerdo de la chicharra,by eso se lo pones a tu masa, el recado rojo le cambia el sabor, y es 1/4 de manteca por cada kilo de masa , se hornea a 300grados por dos horas, y al armarlo le pones las carnes,cebolla ,tomate en rodajas, hojas de epazote y su chile habanero."
mflores201590,18027735698423566,"La receta solo tu la sabes. Debes proporcionar; cantidades  en kilos, piezas, y tiempos. En el caso del horno, tiempo y grados de calor. Cuando ofrezcas la receta exacta, intentaria hacer un 'pib'.! '"
lizloveet,18065013310662143,Saludos desde Mazatlán Sinaloa ❤️
chefhector_domes,17944808597876113,"Terrible tu receta, esa manteca no la lleva, utiliza manteca de chicharroneria"
