https://www.instagram.com/p/C5j2YfUrQFg/,hashtags:,#buffet,#pizza,#tacos,#pasta,#merida,#yucatan,#mérida,#yucatán,#meridayucatan,#yucatan,#foodphotography,#foodporn,#food,#foodie,#foodblogger,#comida,#meridayucatan
username,comment_id,text
greys180812,17986550912926078,Apestoso y la comida muy mala. Aguas negras encharcadas y los botes de basura rebosados con moscas.
isita_montes,17937929279919288,Y postres???
zk00l,18442969714017681,Horrible no te dejan pedir mas de 2 tacos y no hay variedad  0 recomendable mil veces mejor ajedrez
andvaldez_,17916269480950471,Di pegrito caliente otra vez 😂😂😂
guason92l,18049110430702906,Donde mero esta los bufets
serraniaperera,18092035828440670,Se escuchan muchos comentarios malos porque sera?tan mal es trato del personal y la comida?
sharys_ramirezz,18299249656081426,Donde se ubica?
ligia.brito.10441,18024095348138352,Dirección  Nolo dijo muy mal
claudiassegura,18031843648850894,Pero donde queda cuál es la ubicación
gladysesthertabasco,18039300637846734,Todo bien pero  los baños  pésimos están todos sucios .
hilario_neo,18020799980269898,Amor @karl_ca vamos 😢
karl_ca,18008139605452928,@hilario_neo obvio si baby
eduardocarlos002,17989225340495954,mentira es bufet con hora y no tienen muchos platillos
manuelbarnet45,18046508956688456,Aborazarnos de todo lo que querramos!
lourdes6591,18058275016579453,Las papas bien tiesas
lourdes6591,18028233905078718,No me gustó el servicio muy mal
loboblanco383,17865771156112225,Ubicacionnn
sramirezdavid,18045599245735087,No te abodases con los buditos🤭
joealvavillath,18330485158140438,Esa comida bro ni siquiera se ve apetitosa. Se ve muy seca tu comida y falta de sabor
pat.otas,18027398291292435,Cómo que el ingrediente secreto el sudor del bigote que asco!!!🤮 ayuda a el negocio que para eso te pagan no digas p...
rhafox,18009767924194469,Se ve bien perooo ingredientes de baja calidad y el sazón no es el mejor. Ideal para estudiantes y paladares no exigentes.
luisperazao,18023137706156901,Muchos saludos mi estimado Julio que gusto ver que andas rompiéndola
nancyberzunza,18050086501716666,Éxito iremos pronto
betyperezking1961,18052059067620544,Dónde ? Ubicación
mgutierrezluna,17866640247071863,De verían poner uno en playa del Carmen no sería mala idea 💡
marrufoalfredogamboa,18083988841411414,Dónde queda
antonella.franchesca.18,18054702847609548,"Y no puedes hablar bien? 🤨
Tas retrazado o que?"
juliolealortiz,18413204620068237,@antonella.franchesca.18 🥱
manuel.oropeza.92372,18106152595380030,Dirección del lugar
peperamirez2008,18035039911922403,Ubicación porfabor
jorgemedina9321,18021778586141097,Ubicación x favor
guillermo._aid,18434071795061118,"Son 189 pesos niños y adultos parejo, entonces se convierte en una cuenta de 800 pesos por una familia promedio, por comida sin sabor e ingredientes de mala calidad. Yo no vuelvo y si alguien quiere una sugerencia hay buenas taquerias q por la mitad de eso comes delicioso!! Espero les sirva!!"
mdmc_lp,17922451463877653,Aprende primero a pronuciar la r bien y tu risa es  bien fastidiosa
juliolealortiz,18076164565484567,@mdmc_lp 🥱
pech_rafael,18025054907121844,"Es comer, no bebé todo lo que quieras es obvio que tienes que pagar tu refresco y pues si vas y no quieres cebolla, no quiero sal, no quiero la tortilla pues mejor quédate en casa jajja"
cheff_humbertopinzon,17997267698626261,Come lo k kiedas eso te contadon tus amigos ...
juliolealortiz,17963607752744683,@cheff_humbertopinzon 🥱
caro_vinajera,17965700759733628,No lo recomiendo ta culerit@ la comida y el precio es $189 te incluyen bebida rellenable de a fuerza así que no es $149
bmh.mena,18027233375031590,"Ese precio no es real, la comida no tiene buen sabor, y la atención no es muy buena. Nada recomendado."
jazmin.castillo.921,17933070440836382,"Aristides Aguilar , vamos !!!!"
cime.m,18023859956500598,Hablas como la tía Chayo
encalaed,18042946429753216,Estuvo tan bueno que no se me quita mi diarrea :(
danielgalaz98,17913886880924071,Está de la gaver
joseantoniomattar,17944896149800843,"Abodasarnos; bocoli, ajajajajajajajajajaja es neta ? Influencer?"
juliolealortiz,18034302904992370,@joseantoniomattar y tú eres? 🥱
gascaxacur,18011867579129949,Dlvrg
ariel_milenium,17859456315148555,Donde es
juandiaz04081996,17996303102379548,"Maa, la copia de Sich"
franciscogerme,18298662811084010,Y donde queda? 🙄
drferch,18032464261975649,Fooo porq tiene a hablar así ...irreal
alberto.estrella.921,18004948763256949,Donde se hubica
lucesita0086,17998966307537960,No lo vale
teresnitaflota,17856450735157757,Direccion
luisvarguezjr,18023384435150309,Blocoli y pastorg
lilian.castillo.27,17843452476214492,@pao_cardena848 @jonathan.cardenaperez
netocruz19,18001367507595807,"*Xochitl influencer no existe*

La Xochitl influencerg"
juliolealortiz,17956467389643764,@netocruz19 😂😂
rolando_lopez9,18149642461310663,Esta Mucho Mejor El Buffet de Pizza Ajedrez❤️
juanelogaleana,18004263347589801,Veronicaliderpri@gmail.com
dany.rojas.3760430,17872699998039365,Picó de gallo ?? Somos yucas....falláste compa !!
hulkiescobedo,17958124892767801,🤮
francisco.floresrodriguez.370,17876500785016362,Dirección de este lugar
reynaarzamendi,17860645233097547,Ubicación por favor
victorhugochiuvirgilio,18089176051430441,Di arroz dále
juliolealortiz,17871926670087921,@victorhugochiuvirgilio 😂😂
luisantonio.paredesfigueroa,18062808475530019,Dirección y teléfono
sebastianpuma3,18016828073213246,Hubicacion
salmacis_undies,17990830217460581,"@x_vier13 @m__edusita hay que ir, esta cerca! En pensiones sobre la avenida."
sugururi,17862251697111896,@gabrielamodayturismo vamooooos
gustavo_ancona16,18010057286340874,@uriel_cetina @karla.gs @kristel6689  @ale510_ ❤️
kristel6689,18004949831432610,@gustavo_ancona16 vamos vamos
ale510_,17989801487474599,@gustavo_ancona16 vamoooooooooos🤩
ptconixoye,17942894315798743,Ya quiero ir a probar esas delicias 😋 🤤 🤤
2341_carterito,17904312233954806,Ubicación
pedroantoniogomez31,17903248601881225,Son 145 pesos más 40 pesos del las aguas
alvarocarcano,18147543406310423,Vamos @sugemendoza
ax_fiction,18032771434767039,Ahhhh súper cerca de mi casa :D iré a probar. Gracias por el dato 👏😁
citlabello,18306388735198647,@jorgemartin.b  vamos
atenas_pablo,17946114776794830,🙌
juliolealortiz,18056542744603694,@atenas_pablo 😎
justaisa,18429684664018370,Amore @selviinramos
erikiki27,18064221607523568,Miren hay q ir @ilosanty @aron.canul.568
aron.canul.568,17964461381609980,@erikiki27 daleeeee cuando?
gelmy_calderon,17956417223759443,@jesus_santana96
cynro,18009983876368143,@rsalomon87 vamos !
alanrivera5,18040689082694135,Hay que ir @amayranicruz7 😊😘😍
navachian,18005637170207731,Que tan cierto es que la comida es mala y te tratan dlv  pregunta seria 🥹
gabycaro97,18006308615228506,Debería ser come lo que quieras por 189... Y la verdad no fue de nuestro agrado...
evan_dzib,18028916155863563,"@ian_navach Pues yo ya fui tres veces,  el precio es razonable por todo lo que puedes comer, con honestidad yo voy por los tacos, gringas, burritos, boneless, lo demas que hay en el menú no lo he probado, pero pues creo que cada quien con sus gustos 😁👍🏻 hay gente que se inconforma porque les cobran el refresco, pero pues igual es accesible, en total pagas $189 buffet y bebida refill"
navachian,18163819420306165,@evan_dzib Gracias iré a ver qué tal 🙂
tatis_zergon,18252442432218865,horrible nada que ver ese bufet
daco_cano,17882678643027933,Uf hay que visitarlo 🔥
alcocerlupis,18123231646353649,@juanjsanchezz
ericksixto,18108748909374931,Asumakina 😮 ta barato
marcoparra187,18046779934712372,¿De cual marca es tu playera padrino? 🔥
juliolealortiz,18264170323239041,@marcoparra187 regalito de mis amigos de @cyamoda 🔥
mauroavilaa,18024062420026747,"Excelente precio! Si se antoja para llenar el buche, anotado a la lista"
juliolealortiz,18004422260237940,@mauroavilaa reunión de The Justice!
vitodisena,18019928746979235,Ta barato
juliolealortiz,18061565164536481,@vitodisena 😱
doomfish02,18015805397246527,@stonehenge47 vamos un día a las 3pm sin haber desayunado
enrique_lara_47,17842723980201442,@doomfish02 maaaaaa saka
juliolealortiz,17911899623925415,@doomfish02 JU GA DA 😎 pero a las 6 que abran jaja
angelussangyy,18018745892507174,"Se ve muy rico, espero un día estar en  Yucatán México 🇲🇽 saludo de Bolivia 🇧🇴 💯 👍🏼"
gaby_cervera92,17998007738540406,@yairet_gm bebé llévame aqui
annyerbes,18219253366302322,"Entiendo que es la chamba pero honestamente el sazón y la variedad dejan mucho a que desear, el ambiente, el spot, la atención es otro tema del cual no hay queja per la comida no es lo mejor 😢😢😢"
zo03ee,18074255362486649,Tu playera 😂 🔥🔥🔥
juliolealortiz,17968328051706036,@zoe.c.canul joyaaa!
chefmiguelpalomo,17919394850874456,🔥🔥
juliolealortiz,18053462170588010,@chefmiguelpalomo vamooos!
josetwitts,18432618706038405,Se ve macizo habrá que ir a probarlo
juliolealortiz,17985142748642996,@josetwitts vamos neee
_jmarim10,18018261671275557,La neta le metes mucha energía a tu chamba pero el sabor de la comida deja mucho que desear.
nadiaalopz,18024238433023789,Hahaha no mms el ingrediente secreto la mugre de las uñas jajaja
juliolealortiz,18004722329395254,@nadiaalopz 😱
