https://www.instagram.com/p/C5UTjKurFXq/,hashtags:,#gymlife,#nofilter,#fitness,#healthylifestyle
username,comment_id,text
yullsv03,18028055884982357,😂😂😂😂😂 pásame el número de tu entrenador!! 😂😂😂
aniegonzales,18030117034821625,😂😂😂
nervincita,17977676675676105,Team ❤️tila maría cesto.🙌
lilith0982,18035583922867772,Maaaa pero que rica jajajaja
arechigacristina,18235423435252085,No lo sé Rick....😂😂😂
iivoonneee,18021204977498527,👏👏😂😂
joseenriquepugacanul,18004070483452164,"Uh pelana si esta bueno tus filtros,"
erika.ic1,18036490141721844,😂
erika.ic1,17919773759882846,Jesuss
nuestrocorazon21,18069622132495078,Te pareces a Dhasia Wezka así
fredo_ortiz159,18028133032963968,🤤🫠🤤🫠🤤🫠
olimpia.aboytes,18098599171400391,Jajajsjaj🤣🤣🤣🤣🤣
da1uka,18130708669330882,Jajajajajaajajajjajsjajajajajajajaa
carlosivandro.persgarcia,18054436855575204,Que mamada 🔥🔥🔥🔥🔥
dulce_castillog,18016631609023435,😂😂
marianarosales2002,18081324262417098,😂😂😂
mar_polanco_lopez,18059943190491684,😂
unas.anahi.monsreal.oficial,18293837341083727,Te veías más bonita antes
dinohmiranda,18026764792995485,De tanto cargar la caguama 😝
hrochaplata,18083024503447360,Me gustas más robusta
cuellarf,18024374702032691,Tas bien potable¡¡¡¡ pero gracias al potochop y a la intelegencia artificial....
kike.miranda95,18004059881237666,Ajaaaaaa un ojo al gato y otro al garabato 🤣🤣
pastrytools_mx,18020185130146077,😂
cheposolis,18008220110369071,Mae ya quedaste mamey
aracelydelgado_16,18348869200098703,Excelente Tila
chemonica,18319050229120199,La Ninel conde??? O será Ivonne Ortega ashh
guadalupesosa465,17971285967573444,Pasa la receta y al crujano❤️❤️❤️❤️
marcosvillalobos87,18030904093772592,Pero Ni cagando ocho veces al día😂😂
d.g.cinthya,18019937720177217,"Es que con tu huipil de linda mestiza no se te notan las curvas, ni cuando te vi en Telebodega se te veían 😅"
elennavelazquez,18020373050141652,Se me hace q ya se animó salir del closet
amandamvp,18044467846675614,Pues ya tienes mas cuerpo de mujer que de hombre jajajaja
nany.mome,18407032066071260,😂
alvaro_cab77,17870591517038097,"Jajajja, te creiste el personaje"
